"964","11094","16"
"965","11092","107"
"966","11093","88"
"967","11093","1"
"968","11093","103"
"969","11096","22"
"970","11096","16"
"971","11091","43"
"972","11091","16"
"973","11090","96"
"974","11090","84"
"975","11177","96"
"976","11088","35"
"977","11088","99"
"978","11087","12"
"979","11087","71"
"980","11086","58"
"981","11086","16"
"982","11085","46"
"983","11085","16"
"984","11084","110"
"985","11084","16"
"986","11083","31"
"987","11083","30"
"988","11082","43"
"989","11082","91"
"990","11081","17"
"991","11080","16"
"992","11080","17"
"993","11078","80"
"994","11078","16"
"995","11077","12"
"996","11077","107"
"997","11079","17"
"998","11076","16"
"999","11076","71"
"1000","11074","75"
"1001","11073","59"
"1002","11073","46"
"1003","11072","108"
"1004","11072","52"
"1005","11071","43"
"1006","11071","108"
"1007","11070","43"
"1008","11069","98"
"1009","11069","83"
"1010","11068","55"
"1011","11068","85"
"1012","11067","16"
"1013","11067","106"
"1014","11065","28"
"1015","11065","16"
"1016","11064","50"
"1017","11066","25"
"1018","11066","16"
"1019","11063","17"
"1020","11063","19"
"1021","11062","33"
"1022","11060","72"
"1023","11060","8"
"1024","11061","59"
"1025","11061","16"
"1026","11058","12"
"1027","11058","88"
"1028","11059","20"
"1029","11059","72"
"1030","11057","10"
"1031","11057","16"
"1032","11056","27"
"1033","11089","106"
"1034","11053","1"
"1035","11053","5"
"1036","11055","47"
"1037","11055","16"
"1038","11052","104"
"1039","11052","55"
"1040","11051","11"
"1041","11050","88"
"1042","11050","12"
"1043","11054","16"
"1044","11049","98"
"1045","11049","59"
"1046","11048","16"
"1047","11048","71"
"1048","11047","20"
"1049","11046","46"
"1050","11046","69"
"1051","11043","104"
"1052","11043","55"
"1053","11042","4"
"1054","11041","98"
"1055","11041","30"
"1056","11041","31"
"1057","11044","69"
"1058","11044","46"
"1059","11045","63"
"1060","11045","44"
"1061","11040","42"
"1062","11039","90"
"1063","11039","22"
"1064","11039","16"
"1065","11038","108"
"1066","11038","46"
"1067","11034","16"
"1068","11034","59"
"1069","11034","88"
"1070","11036","30"
"1071","11036","102"
"1072","11037","43"
"1073","11035","107"
"1074","11033","21"
"1075","11033","16"
"1076","11031","33"
"1077","11031","16"
"1078","11032","58"
"1079","11032","46"
"1080","11027","33"
"1081","11027","16"
"1082","11028","84"
"1083","11028","9"
"1084","11028","8"
"1085","11029","64"
"1086","11029","4"
"1087","11026","107"
"1088","11026","12"
"1089","11025","106"
"1090","11025","16"
"1091","11030","106"
"1092","11030","16"
"1093","11024","50"
"1094","11024","91"
"1095","11023","16"
"1096","11022","46"
"1097","11022","17"
"1098","11019","30"
"1099","11019","51"
"1100","11018","58"
"1101","11017","25"
"1102","11017","98"
"1103","11020","98"
"1104","11015","55"
"1105","11016","47"
"1106","11016","24"
"1107","11014","46"
"1108","11014","17"
"1109","11013","16"
"1110","11012","25"
"1112","11011","16"
"1113","11011","19"
"1114","11010","58"
"1115","11010","47"
"1116","11010","101"
"1117","11009","33"
"1118","11009","17"
"1119","11008","69"
"1120","11007","16"
"1121","11007","18"
"1122","11006","12"
"1123","11006","78"
"1124","11005","55"
"1125","11004","46"
"1126","11004","17"
"1127","11003","17"
"1128","11002","106"
"1129","11002","46"
"1130","11001","62"
"1131","11001","16"
"1132","11000","16"
"1133","10999","46"
"1134","10998","59"
"1135","10998","64"
"1136","10998","47"
"1137","10997","4"
"1138","10996","9"
"1139","10996","84"
"1140","10995","31"
"1141","10995","30"
"1142","10994","85"
"1143","10994","55"
"1144","10993","106"
"1145","10993","16"
"1146","10991","99"
"1147","10992","21"
"1148","10992","16"
"1149","10990","43"
"1150","10990","46"
"1151","10989","46"
"1152","10989","17"
"1153","10988","75"
"1154","10988","16"
"1155","10987","72"
"1156","10987","83"
"1157","10986","58"
"1158","10985","47"
"1159","10985","20"
"1160","10984","60"
"1161","10984","19"
"1162","10984","17"
"1163","10983","2"
"1164","10983","16"
"1165","10982","17"
"1166","10982","92"
"1167","10981","16"
"1168","10981","46"
"1169","10980","22"
"1170","10980","90"
"1171","10978","30"
"1172","10978","51"
"1173","10977","106"
"1174","10977","16"
"1175","10976","26"
"1176","10975","99"
"1177","10973","84"
"1178","10973","9"
"1179","10972","55"
"1180","10972","85"
"1181","10971","30"
"1182","10971","31"
"1183","10974","16"
"1184","10969","16"
"1185","10969","17"
"1186","10970","89"
"1187","10968","46"
"1188","10968","17"
"1189","10967","82"
"1190","10967","16"
"1191","10966","4"
"1192","10966","7"
"1193","10966","72"
"1194","10965","43"
"1195","10965","44"
"1196","10965","19"
"1197","10964","30"
"1198","10964","51"
"1199","10963","75"
"1200","10963","18"
"1201","10962","50"
"1202","10962","17"
"1203","10961","69"
"1204","10961","46"
"1205","10960","16"
"1206","10959","72"
"1207","10959","83"
"1208","10958","59"
"1209","10957","48"
"1210","10956","60"
"1211","10956","21"
"1212","10955","63"
"1213","10955","5"
"1214","10955","98"
"1215","10954","12"
"1216","10954","106"
"1217","10953","58"
"1218","10953","74"
"1219","10952","16"
"1220","10952","17"
"1221","10951","8"
"1222","10951","85"
"1223","10951","55"
"1224","10950","16"
"1225","10950","17"
"1226","10949","16"
"1227","10949","17"
"1228","10949","46"
"1229","10949","69"
"1230","10948","55"
"1231","10948","104"
"1232","10947","30"
"1233","10947","102"
"1234","10946","27"
"1235","10946","59"
"1236","10944","73"
"1237","10944","16"
"1238","10942","46"
"1239","10942","17"
"1240","10943","16"
"1242","10941","60"
"1243","10941","36"
"1244","10940","46"
"1245","10940","69"
"1246","10940","108"
"1247","10939","78"
"1248","10938","84"
"1249","10938","9"
"1250","10937","30"
"1251","10937","31"
"1252","10936","58"
"1253","10936","16"
"1254","10934","10"
"1255","10934","16"
"1256","10933","69"
"1257","10933","62"
"1258","10932","69"
"1259","10932","43"
"1260","10931","73"
"1261","10931","16"
"1262","10930","30"
"1263","10930","31"
"1264","10929","16"
"1265","10929","17"
"1266","10929","73"
"1267","10928","62"
"1268","10928","43"
"1269","10927","75"
"1270","10927","16"
"1271","10927","10"
"1272","10926","17"
"1273","10925","43"
"1274","10925","69"
"1275","10925","46"
"1276","10924","54"
"1277","10924","16"
"1278","10923","45"
"1279","10923","1"
"1280","10922","54"
"1281","10922","59"
"1282","10922","55"
"1283","10921","12"
"1284","10921","13"
"1285","10920","55"
"1286","10919","58"
"1287","10919","54"
"1288","10935","43"
"1289","10935","16"
"1290","10935","60"
"1291","10918","10"
"1292","10917","16"
"1293","10917","106"
"1294","10916","18"
"1295","10916","75"
"1296","10915","16"
"1297","10914","50"
"1298","10914","17"
"1299","10914","82"
"1300","10913","46"
"1301","10912","108"
"1302","10912","17"
"1303","10911","108"
"1304","10911","100"
"1305","10910","55"
"1306","10910","9"
"1307","10910","84"
"1308","10910","8"
"1309","10909","30"
"1310","10909","31"
"1311","10908","55"
"1312","10908","16"
"1313","10907","14"
"1314","10906","16"
"1315","10906","50"
"1316","10905","58"
"1317","10905","17"
"1318","10904","46"
"1319","10904","16"
"1320","10903","78"
"1321","10903","59"
"1322","10902","98"
"1323","10901","63"
"1324","10901","43"
"1325","10901","44"
"1326","10900","55"
"1327","10900","104"
"1328","10899","9"
"1329","10899","84"
"1330","10898","16"
"1331","10898","17"
"1332","10898","43"
"1333","10897","11"
"1334","10896","16"
"1335","10895","52"
"1336","10895","33"
"1337","10895","17"
"1338","10894","46"
"1339","10894","17"
"1340","10894","82"
"1341","10893","2"
"1342","10893","19"
"1343","10893","5"
"1344","10892","10"
"1345","10892","88"
"1346","10889","69"
"1347","10889","46"
"1348","10890","54"
"1349","10890","16"
"1350","10891","17"
"1351","10891","58"
"1352","10888","43"
"1353","10888","59"
"1354","10888","46"
"1355","10887","15"
"1356","10887","14"
"1357","10886","58"
"1358","10886","16"
"1359","10885","16"
"1360","10885","92"
"1361","10884","17"
"1362","10884","69"
"1363","10883","69"
"1364","10883","46"
"1365","10881","9"
"1366","10881","84"
"1367","10881","8"
"1368","10880","15"
"1369","10880","14"
"1370","10879","43"
"1371","10878","71"
"1372","10878","16"
"1373","10878","17"
"1374","10876","16"
"1375","10876","46"
"1376","10877","43"
"1377","10882","74"
"1378","10882","34"
"1379","10875","69"
"1380","10875","46"
"1381","10874","43"
"1382","10874","74"
"1383","10873","16"
"1384","10873","22"
"1385","10873","33"
"1386","10872","72"
"1387","10872","31"
"1388","10871","11"
"1389","10871","46"
"1390","10870","16"
"1391","10870","98"
"1392","10869","58"
"1393","10869","16"
"1394","10868","78"
"1395","10867","69"
"1396","10867","46"
"1397","10866","69"
"1398","10866","43"
"1399","10865","9"
"1400","10865","84"
"1401","10864","55"
"1402","10864","104"
"1403","10863","15"
"1404","10863","14"
"1405","10862","107"
"1406","10862","106"
"1407","10861","58"
"1408","10861","16"
"1409","10860","10"
"1410","10860","16"
"1411","10859","69"
"1412","10859","46"
"1413","10858","69"
"1414","10858","46"
"1415","10857","34"
"1416","10857","59"
"1417","10857","16"
"1418","10856","46"
"1419","10856","16"
"1420","10855","72"
"1421","10855","83"
"1422","10854","11"
"1423","10854","26"
"1424","10854","98"
"1425","10852","21"
"1426","10852","99"
"1427","10851","16"
"1428","10851","98"
"1429","10851","58"
"1430","10850","69"
"1431","10850","46"
"1432","10850","16"
"1433","10853","9"
"1434","10853","76"
"1435","10849","46"
"1436","10848","36"
"1437","10848","43"
"1438","10846","74"
"1439","10846","16"
"1440","10845","15"
"1441","10845","14"
"1442","10847","80"
"1443","10847","76"
"1444","10843","16"
"1445","10843","17"
"1446","10843","59"
"1447","10842","46"
"1448","10842","69"
"1449","10844","10"
"1450","10844","16"
"1451","10841","69"
"1452","10841","46"
"1453","10841","17"
"1454","10840","73"
"1455","10840","48"
"1456","10838","15"
"1457","10838","14"
"1458","10837","58"
"1459","10837","16"
"1460","10836","11"
"1461","10836","98"
"1462","10835","22"
"1463","10833","84"
"1464","10833","9"
"1465","10833","84"
"1466","10832","58"
"1467","10832","12"
"1468","10831","16"
"1469","10830","60"
"1470","10830","19"
"1471","10829","62"
"1472","10829","43"
"1473","10828","46"
"1474","10828","17"
"1475","10828","69"
"1476","10827","17"
"1477","10834","46"
"1478","10834","98"
"1479","10834","56"
"1480","10826","74"
"1481","10826","43"
"1482","10825","59"
"1483","10824","4"
"1484","10824","48"
"1485","10824","24"
"1486","10823","72"
"1487","10823","76"
"1488","10822","28"
"1489","10822","12"
"1490","10822","57"
"1491","10821","17"
"1492","10821","21"
"1493","10821","16"
"1494","10821","23"
"1495","10820","16"
"1496","10820","71"
"1497","10820","17"
"1498","10819","92"
"1499","10819","41"
"1500","10819","16"
"1501","10819","47"
"1502","10818","16"
"1503","10818","17"
"1504","10818","60"
"1505","10817","69"
"1506","10817","46"
"1507","10816","12"
"1508","10816","72"
"1509","10815","98"
"1510","10815","16"
"1511","10814","54"
"1512","10814","71"
"1513","10814","16"
"1514","10813","16"
"1515","10813","50"
"1516","10812","16"
"1517","10812","88"
"1518","10811","69"
"1519","10811","46"
"1520","10811","17"
"1521","10810","16"
"1522","10810","17"
"1523","10810","46"
"1524","10809","63"
"1525","10809","64"
"1526","10808","22"
"1527","10808","16"
"1528","10808","1"
"1529","10807","16"
"1530","10807","59"
"1531","10806","83"
"1532","10805","106"
"1533","10804","16"
"1534","10804","46"
"1535","10803","62"
"1536","10802","11"
"1537","10801","16"
"1538","10801","17"
"1539","10800","22"
"1540","10799","30"
"1541","10799","102"
"1542","10798","47"
"1543","10797","37"
"1544","10797","107"
"1545","10797","16"
"1546","10796","106"
"1547","10796","16"
"1548","10795","46"
"1549","10795","17"
"1550","10793","18"
"1551","10793","7"
"1552","10794","69"
"1553","10794","46"
"1554","10793","16"
"1555","10791","76"
